"rep","period_span","rise_level","dataset_id","seed","N","period_start","period_end","intercept","sigma","rise","slope","time_ref_min","time_ref_range","mean_width","coarseness"
69,3200,12,969,969,200,100,3300,14.585508557735,2.08656186156441,8.38656338118017,0.0026208010566188,-100,3600,125,0.0390625
70,3200,12,970,970,200,100,3300,6.90572773013264,1.71310691221152,4.01762488670647,0.00125550777709577,-100,3600,125,0.0390625
71,3200,12,971,971,200,100,3300,14.4012776291929,3.8200694230618,-3.82257848605514,-0.00119455577689223,-100,3600,125,0.0390625
72,3200,12,972,972,200,100,3300,11.8930827428121,0.535482394159772,-6.32793096452951,-0.00197747842641547,-100,3600,125,0.0390625
73,3200,12,973,973,200,100,3300,13.1126004992984,2.92529271519743,0.39893452450633,0.000124667038908228,-100,3600,125,0.0390625
74,3200,12,974,974,200,100,3300,13.941422436852,2.94839726714417,7.73747193440795,0.00241795997950248,-100,3600,125,0.0390625
75,3200,12,975,975,200,100,3300,12.3003987025004,3.14846927591134,-6.42100581899285,-0.00200656431843527,-100,3600,125,0.0390625
76,3200,12,976,976,200,100,3300,5.50976950046606,1.07312275678851,8.09692488983274,0.00253028902807273,-100,3600,125,0.0390625
77,3200,12,977,977,200,100,3300,3.5095894918777,1.71359546866734,4.23948282189667,0.00132483838184271,-100,3600,125,0.0390625
78,3200,12,978,978,200,100,3300,11.9516537580639,2.74938976601698,-7.96663883887231,-0.0024895746371476,-100,3600,125,0.0390625
79,3200,12,979,979,200,100,3300,2.27607390377671,3.72759869613219,10.6345129497349,0.00332328529679216,-100,3600,125,0.0390625
80,3200,12,980,980,200,100,3300,2.69662144593894,2.33423817856237,1.91021464392543,0.000596942076226696,-100,3600,125,0.0390625
81,3200,12,981,981,200,100,3300,14.7811911357567,2.41872272884939,2.5999684240669,0.000812490132520907,-100,3600,125,0.0390625
82,3200,12,982,982,200,100,3300,8.45320089068264,3.52098857238889,-7.26718704588711,-0.00227099595183972,-100,3600,125,0.0390625
83,3200,12,983,983,200,100,3300,10.0289761566091,1.6176656356547,6.88581049069762,0.00215181577834301,-100,3600,125,0.0390625
84,3200,12,984,984,200,100,3300,3.48201874876395,0.521703990409151,9.19334166124463,0.00287291926913895,-100,3600,125,0.0390625
85,3200,12,985,985,200,100,3300,4.66223281715065,3.34426803491078,-0.421991245821118,-0.000131872264319099,-100,3600,125,0.0390625
86,3200,12,986,986,200,100,3300,3.7129677713383,3.59299733268563,-3.66863125003874,-0.00114644726563711,-100,3600,125,0.0390625
87,3200,12,987,987,200,100,3300,14.1717544586863,1.23658248130232,0.0138408299535513,4.32525936048478e-06,-100,3600,125,0.0390625
88,3200,12,988,988,200,100,3300,10.8058805295732,0.673599700210616,2.75269051641226,0.000860215786378831,-100,3600,125,0.0390625
89,3200,12,989,989,200,100,3300,5.50137664866634,0.994429580401629,-6.94730816222727,-0.00217103380069602,-100,3600,125,0.0390625
90,3200,12,990,990,200,100,3300,6.65461136191152,2.90018546103965,7.53929498791695,0.00235602968372405,-100,3600,125,0.0390625
91,3200,12,991,991,200,100,3300,6.19697210681625,3.6771716469666,-7.93189428001642,-0.00247871696250513,-100,3600,125,0.0390625
92,3200,12,992,992,200,100,3300,9.69267393229529,3.56552025896963,-0.592404831200838,-0.000185126509750262,-100,3600,125,0.0390625
93,3200,12,993,993,200,100,3300,10.7275359460618,3.44306884729303,-10.6617242675275,-0.00333178883360233,-100,3600,125,0.0390625
94,3200,12,994,994,200,100,3300,5.37730590743013,2.62540803756565,8.52081441879272,0.00266275450587273,-100,3600,125,0.0390625
95,3200,12,995,995,200,100,3300,3.05768045037985,3.48163927544374,-7.71822346933186,-0.00241194483416621,-100,3600,125,0.0390625
96,3200,12,996,996,200,100,3300,6.02078379923478,3.16804931324441,-3.13966008089483,-0.000981143775279634,-100,3600,125,0.0390625
97,3200,12,997,997,200,100,3300,5.9996541980654,3.12790494714864,5.574383771047,0.00174199492845219,-100,3600,125,0.0390625
98,3200,12,998,998,200,100,3300,10.6414824884851,3.57291969179641,2.06304858438671,0.000644702682620846,-100,3600,125,0.0390625
99,3200,12,999,999,200,100,3300,3.87766977865249,2.53208880801685,4.7794435992837,0.00149357612477615,-100,3600,125,0.0390625
100,3200,12,1000,1000,200,100,3300,5.88124024332501,1.54520662524737,-5.54474962502718,-0.00173273425782099,-100,3600,125,0.0390625
1,200,24,1001,1001,200,100,300,13.4390125267673,1.09925351082347,3.78374982252717,0.0189187491126359,-100,600,125,0.625
2,200,24,1002,1002,200,100,300,9.40347240143456,3.2254804992117,-9.67858829721808,-0.0483929414860904,-100,600,125,0.625
3,200,24,1003,1003,200,100,300,10.1827245710883,1.53746556129772,3.13301951810718,0.0156650975905359,-100,600,125,0.625
4,200,24,1004,1004,200,100,300,7.54125637467951,3.04940172890201,-5.57876450568438,-0.0278938225284219,-100,600,125,0.625
5,200,24,1005,1005,200,100,300,7.02459838939831,1.91165556269698,1.53865491226315,0.00769327456131578,-100,600,125,0.625
6,200,24,1006,1006,200,100,300,14.9123875566293,0.583266161265783,-1.86904039978981,-0.00934520199894905,-100,600,125,0.625
7,200,24,1007,1007,200,100,300,13.7889589588158,3.4111339179799,-14.1790551133454,-0.0708952755667269,-100,600,125,0.625
8,200,24,1008,1008,200,100,300,7.78612119355239,1.15303308516741,13.4568168818951,0.0672840844094753,-100,600,125,0.625
9,200,24,1009,1009,200,100,300,8.26424162485637,1.9924540707143,-11.1449824534357,-0.0557249122671783,-100,600,125,0.625
10,200,24,1010,1010,200,100,300,6.95309783890843,3.74767291033641,19.1081526763737,0.0955407633818686,-100,600,125,0.625
11,200,24,1011,1011,200,100,300,7.39453202113509,3.12992794625461,10.8983401358128,0.0544917006790638,-100,600,125,0.625
12,200,24,1012,1012,200,100,300,12.415257894434,1.78728576481808,-17.5044535584748,-0.0875222677923739,-100,600,125,0.625
13,200,24,1013,1013,200,100,300,9.19701815932058,3.04288430034649,-5.93166192993522,-0.0296583096496761,-100,600,125,0.625
14,200,24,1014,1014,200,100,300,8.85870114667341,2.92135893460363,23.2787015140057,0.116393507570028,-100,600,125,0.625
15,200,24,1015,1015,200,100,300,5.37303726212122,1.77425468887668,4.25546276941895,0.0212773138470948,-100,600,125,0.625
16,200,24,1016,1016,200,100,300,10.4634385143872,3.44381923507899,5.83986517041922,0.0291993258520961,-100,600,125,0.625
17,200,24,1017,1017,200,100,300,8.79582861508243,0.82203806983307,-9.31658917665482,-0.0465829458832741,-100,600,125,0.625
18,200,24,1018,1018,200,100,300,12.2063366421498,2.28601058200002,-19.9107493534684,-0.0995537467673421,-100,600,125,0.625
19,200,24,1019,1019,200,100,300,12.7135727247223,2.01622996525839,-20.5742752701044,-0.102871376350522,-100,600,125,0.625
20,200,24,1020,1020,200,100,300,4.06844990886748,3.94085715187248,-14.3705772869289,-0.0718528864346445,-100,600,125,0.625
21,200,24,1021,1021,200,100,300,9.54899279447272,1.75671244610567,17.0467483922839,0.0852337419614196,-100,600,125,0.625
22,200,24,1022,1022,200,100,300,2.75168762844987,1.25257286033593,-10.1295191310346,-0.0506475956551731,-100,600,125,0.625
23,200,24,1023,1023,200,100,300,14.3240453002509,0.692894533043727,-1.88757194951177,-0.00943785974755883,-100,600,125,0.625
24,200,24,1024,1024,200,100,300,10.7249854537658,3.20431257679593,-6.44161266088486,-0.0322080633044243,-100,600,125,0.625
25,200,24,1025,1025,200,100,300,5.59412918891758,1.76366610999685,-5.00929287448525,-0.0250464643724263,-100,600,125,0.625
26,200,24,1026,1026,200,100,300,10.5695312235039,1.0170010648435,18.0066301189363,0.0900331505946815,-100,600,125,0.625
27,200,24,1027,1027,200,100,300,6.92472075368278,3.64754558622371,7.82910227403045,0.0391455113701522,-100,600,125,0.625
28,200,24,1028,1028,200,100,300,11.1648550808895,1.81195471296087,-16.5158818177879,-0.0825794090889394,-100,600,125,0.625
29,200,24,1029,1029,200,100,300,13.8208818899002,1.32745776243974,23.1637745350599,0.1158188726753,-100,600,125,0.625
30,200,24,1030,1030,200,100,300,9.5860955552198,1.32577900297474,22.2900498881936,0.111450249440968,-100,600,125,0.625
31,200,24,1031,1031,200,100,300,3.47965085715987,1.37899923231453,0.649065278470516,0.00324532639235258,-100,600,125,0.625
32,200,24,1032,1032,200,100,300,9.04709083866328,3.41944890888408,23.9890704229474,0.119945352114737,-100,600,125,0.625
33,200,24,1033,1033,200,100,300,3.03265582886524,3.8586298058508,20.2633923366666,0.101316961683333,-100,600,125,0.625
34,200,24,1034,1034,200,100,300,5.36891186307184,2.08558899105992,0.686235219240189,0.00343117609620094,-100,600,125,0.625
35,200,24,1035,1035,200,100,300,11.6245492021553,2.37063012819272,14.606466203928,0.07303233101964,-100,600,125,0.625
36,200,24,1036,1036,200,100,300,12.1661469012033,2.3946655234322,-15.7722167372704,-0.0788610836863518,-100,600,125,0.625
37,200,24,1037,1037,200,100,300,6.43714023660868,0.67584117106162,-9.32169789075851,-0.0466084894537926,-100,600,125,0.625
38,200,24,1038,1038,200,100,300,7.59428446250968,0.961774722090922,-20.5643231235445,-0.102821615617722,-100,600,125,0.625
39,200,24,1039,1039,200,100,300,4.12851081416011,0.881433500093408,11.4486224725842,0.0572431123629212,-100,600,125,0.625
40,200,24,1040,1040,200,100,300,8.38503816025332,2.71504877251573,-11.2685424238443,-0.0563427121192217,-100,600,125,0.625
41,200,24,1041,1041,200,100,300,4.29974226723425,3.94291721540503,3.12108758836985,0.0156054379418492,-100,600,125,0.625
42,200,24,1042,1042,200,100,300,4.34267978719436,2.63208517979365,-19.876115642488,-0.09938057821244,-100,600,125,0.625
43,200,24,1043,1043,200,100,300,12.2183235264383,3.55997661931906,14.384188760072,0.07192094380036,-100,600,125,0.625
44,200,24,1044,1044,200,100,300,4.63867896841839,3.75076067948248,-12.4202924966812,-0.0621014624834061,-100,600,125,0.625
45,200,24,1045,1045,200,100,300,5.18994613504037,2.01012779795565,11.8472924754024,0.0592364623770118,-100,600,125,0.625
46,200,24,1046,1046,200,100,300,10.1224272092804,1.8929646454053,-2.98470128327608,-0.0149235064163804,-100,600,125,0.625
47,200,24,1047,1047,200,100,300,8.28404662641697,0.587701823678799,-7.19820193201303,-0.0359910096600652,-100,600,125,0.625
48,200,24,1048,1048,200,100,300,6.38362467684783,1.41288440336939,10.208759766072,0.0510437988303602,-100,600,125,0.625
49,200,24,1049,1049,200,100,300,4.80859056790359,0.602583048748784,-20.7558725662529,-0.103779362831265,-100,600,125,0.625
50,200,24,1050,1050,200,100,300,12.3590471160132,2.0343056153506,1.80173171684146,0.0090086585842073,-100,600,125,0.625
51,200,24,1051,1051,200,100,300,10.6842746797483,0.808133110171184,8.057901263237,0.040289506316185,-100,600,125,0.625
52,200,24,1052,1052,200,100,300,12.5499481335282,2.97101005108561,14.4042809084058,0.0720214045420289,-100,600,125,0.625
53,200,24,1053,1053,200,100,300,5.2869718123693,0.77388847945258,4.7416933067143,0.0237084665335715,-100,600,125,0.625
54,200,24,1054,1054,200,100,300,2.87835696688853,3.18556196428835,-17.53526468575,-0.08767632342875,-100,600,125,0.625
55,200,24,1055,1055,200,100,300,10.7570828464814,1.80354494915809,-10.1979258991778,-0.0509896294958889,-100,600,125,0.625
56,200,24,1056,1056,200,100,300,4.06103401980363,1.76816141791642,5.99243843927979,0.029962192196399,-100,600,125,0.625
57,200,24,1057,1057,200,100,300,5.79381678416394,3.59298736962955,10.6396397352219,0.0531981986761093,-100,600,125,0.625
58,200,24,1058,1058,200,100,300,2.02148700552061,3.11049521237146,-4.11193446815014,-0.0205596723407507,-100,600,125,0.625
59,200,24,1059,1059,200,100,300,14.5884191391524,1.61734568921383,-4.42796566709876,-0.0221398283354938,-100,600,125,0.625
60,200,24,1060,1060,200,100,300,14.8852290331852,3.58718434581533,-3.71712592989206,-0.0185856296494603,-100,600,125,0.625
61,200,24,1061,1061,200,100,300,10.5304275280796,1.24678220110945,21.2492592707276,0.106246296353638,-100,600,125,0.625
62,200,24,1062,1062,200,100,300,7.84846175019629,0.874925028183497,17.218057975173,0.086090289875865,-100,600,125,0.625
63,200,24,1063,1063,200,100,300,2.40454084263183,0.905024772509933,2.86528297886252,0.0143264148943126,-100,600,125,0.625
64,200,24,1064,1064,200,100,300,7.94336841139011,2.77994631964248,-17.8575377874076,-0.0892876889370382,-100,600,125,0.625
65,200,24,1065,1065,200,100,300,13.9005055953749,0.88111426262185,-7.43495771661401,-0.03717478858307,-100,600,125,0.625
66,200,24,1066,1066,200,100,300,5.397245752858,2.60901967494283,-1.38851203769445,-0.00694256018847227,-100,600,125,0.625
67,200,24,1067,1067,200,100,300,8.11344621842727,1.67657738586422,19.2721392251551,0.0963606961257756,-100,600,125,0.625
68,200,24,1068,1068,200,100,300,5.44582684128545,2.21974637266248,-2.70410527288914,-0.0135205263644457,-100,600,125,0.625
69,200,24,1069,1069,200,100,300,9.67125793849118,0.85740224539768,-23.408013291657,-0.117040066458285,-100,600,125,0.625
70,200,24,1070,1070,200,100,300,3.83938578865491,1.08020341338124,7.69755421578884,0.0384877710789442,-100,600,125,0.625
71,200,24,1071,1071,200,100,300,13.9279074340593,3.85230188397691,-3.24592488259077,-0.0162296244129539,-100,600,125,0.625
72,200,24,1072,1072,200,100,300,11.7540617908817,3.78473234560806,-9.17743306607008,-0.0458871653303504,-100,600,125,0.625
73,200,24,1073,1073,200,100,300,10.548323555151,1.8556358841015,14.4811479896307,0.0724057399481535,-100,600,125,0.625
74,200,24,1074,1074,200,100,300,13.8726082213689,0.834041952737607,19.1447472944856,0.0957237364724279,-100,600,125,0.625
75,200,24,1075,1075,200,100,300,14.9322303447407,3.42329106782563,0.722977079451084,0.00361488539725542,-100,600,125,0.625
76,200,24,1076,1076,200,100,300,7.87120364210568,1.51079365669284,-2.77495577931404,-0.0138747788965702,-100,600,125,0.625
77,200,24,1077,1077,200,100,300,5.8912625266239,1.39572081458755,0.287250570952892,0.00143625285476446,-100,600,125,0.625
78,200,24,1078,1078,200,100,300,8.63982005999424,3.28400950704236,-23.5229031331837,-0.117614515665919,-100,600,125,0.625
79,200,24,1079,1079,200,100,300,10.2905370646622,2.35298036003951,11.3929495587945,0.0569647477939725,-100,600,125,0.625
80,200,24,1080,1080,200,100,300,11.0258525379468,3.14780101121869,-1.27880289405584,-0.00639401447027922,-100,600,125,0.625
81,200,24,1081,1081,200,100,300,10.874631145969,1.0565055453917,-19.2875287793577,-0.0964376438967884,-100,600,125,0.625
82,200,24,1082,1082,200,100,300,13.5759318091441,3.15236118086614,9.76689878851175,0.0488344939425588,-100,600,125,0.625
83,200,24,1083,1083,200,100,300,12.2152959168889,1.23503147240262,-8.77885310724378,-0.0438942655362189,-100,600,125,0.625
84,200,24,1084,1084,200,100,300,6.93661147658713,1.79292245791294,11.5084456913173,0.0575422284565866,-100,600,125,0.625
85,200,24,1085,1085,200,100,300,12.3621664738748,1.63747546623927,-7.89909801632166,-0.0394954900816083,-100,600,125,0.625
86,200,24,1086,1086,200,100,300,12.403587159235,1.32981845096219,-13.0554515495896,-0.0652772577479482,-100,600,125,0.625
87,200,24,1087,1087,200,100,300,11.2091169643681,1.98878928855993,-6.78444529697299,-0.033922226484865,-100,600,125,0.625
88,200,24,1088,1088,200,100,300,11.4859891317319,3.65337953250855,7.92084419354796,0.0396042209677398,-100,600,125,0.625
89,200,24,1089,1089,200,100,300,3.39187822956592,2.50672260241117,15.5291439816356,0.0776457199081779,-100,600,125,0.625
90,200,24,1090,1090,200,100,300,13.0550454591867,3.53367352217901,19.0700121670961,0.0953500608354807,-100,600,125,0.625
91,200,24,1091,1091,200,100,300,6.41567945829593,2.47746950597502,-9.54741463065147,-0.0477370731532574,-100,600,125,0.625
92,200,24,1092,1092,200,100,300,12.1542736883275,1.25808484328445,15.5590498633683,0.0777952493168414,-100,600,125,0.625
93,200,24,1093,1093,200,100,300,8.86811469239183,3.23304074094631,-3.44217334315181,-0.017210866715759,-100,600,125,0.625
94,200,24,1094,1094,200,100,300,8.81295350170694,3.76808444724884,10.9265531748533,0.0546327658742666,-100,600,125,0.625
95,200,24,1095,1095,200,100,300,6.03724248753861,1.24370936187916,-13.7448607049882,-0.0687243035249412,-100,600,125,0.625
96,200,24,1096,1096,200,100,300,3.00381121831015,3.97968321724329,-1.0315691716969,-0.00515784585848451,-100,600,125,0.625
97,200,24,1097,1097,200,100,300,10.1422629721928,3.41376244858839,-21.5756283961236,-0.107878141980618,-100,600,125,0.625
98,200,24,1098,1098,200,100,300,6.54129982041195,3.7881115549244,23.7745576612651,0.118872788306326,-100,600,125,0.625
99,200,24,1099,1099,200,100,300,4.76758719631471,2.92173790722154,22.3892618492246,0.111946309246123,-100,600,125,0.625
100,200,24,1100,1100,200,100,300,14.2904049940407,0.869335116469301,9.38402251526713,0.0469201125763357,-100,600,125,0.625
1,400,24,1101,1101,200,100,500,12.6317555468995,0.718120859004557,11.1223210506141,0.0278058026265353,-100,800,125,0.3125
2,400,24,1102,1102,200,100,500,4.6477233779151,1.11024872434791,-22.189529042691,-0.0554738226067275,-100,800,125,0.3125
3,400,24,1103,1103,200,100,500,9.56867262884043,0.829688790719956,-5.41662246733904,-0.0135415561683476,-100,800,125,0.3125
4,400,24,1104,1104,200,100,500,8.18940433487296,3.46508288546465,16.147539395839,0.0403688484895974,-100,800,125,0.3125
5,400,24,1105,1105,200,100,500,11.2052992605604,3.7882902494166,8.61204733327031,0.0215301183331758,-100,800,125,0.3125
6,400,24,1106,1106,200,100,500,4.97812105412595,0.759945602971129,-13.2657681517303,-0.0331644203793257,-100,800,125,0.3125
7,400,24,1107,1107,200,100,500,7.35958215850405,2.49711603322066,0.879351641982794,0.00219837910495698,-100,800,125,0.3125
8,400,24,1108,1108,200,100,500,11.3880423542578,3.79690341977403,-13.4056602045894,-0.0335141505114734,-100,800,125,0.3125
9,400,24,1109,1109,200,100,500,5.21988686732948,1.81674056954216,-7.61509400233626,-0.0190377350058407,-100,800,125,0.3125
10,400,24,1110,1110,200,100,500,8.21680405479856,1.59621174680069,-22.8936912976205,-0.0572342282440513,-100,800,125,0.3125
11,400,24,1111,1111,200,100,500,14.0618591646198,2.59499426872935,-15.4665737897158,-0.0386664344742894,-100,800,125,0.3125
12,400,24,1112,1112,200,100,500,9.91623824788257,3.4738490782911,-20.6294974945486,-0.0515737437363714,-100,800,125,0.3125
13,400,24,1113,1113,200,100,500,4.52465256070718,0.825468043796718,-8.27528335154057,-0.0206882083788514,-100,800,125,0.3125
14,400,24,1114,1114,200,100,500,14.8979601920582,3.24325128109194,-17.5572684779763,-0.0438931711949408,-100,800,125,0.3125
